mean	se_mean	sd	2.5%	25%	50%	75%	97.5%	n_eff	Rhat
y_pred[6,70]	0.620013236132672	0.0021418181240751	0.132574870004619	0.458594236466674	0.536723761313755	0.596144464270319	0.66964352931451	0.945205094555567	3831.39776353468	0.999944611832994
y_pred[6,71]	0.582146533622188	0.00165543212295472	0.104763767210878	0.447843465329159	0.514079216343472	0.563854717419082	0.627143910995874	0.825970794834604	4004.9717520702	0.999965578563891
y_pred[6,72]	0.612396018005039	0.00211496122392896	0.12728015489341	0.459489107132441	0.530896259798207	0.58896710423009	0.66179746477154	0.906216269970364	3621.7341786195	0.999672147066711
y_pred[6,73]	0.612901567674786	0.00199107559517112	0.127861895020659	0.458168167766486	0.529360760181271	0.588022271233513	0.660966549853416	0.922901639775162	4123.88717644961	0.999674025535459
y_pred[6,74]	0.597462359099206	0.00196090287580251	0.126611794506258	0.45163687413898	0.522222558649371	0.577377302636316	0.64451959182545	0.864031121487076	4169.04095555457	0.99934711535151
y_pred[6,75]	0.620883524015651	0.00212640351882781	0.13644099445215	0.458913994552735	0.536372098079185	0.596502189200405	0.67133202574761	0.925430320989476	4117.16609467629	0.999611857986555
y_pred[6,76]	0.596585101437022	0.00206589247234931	0.12537583745877	0.449438853181265	0.522796837215547	0.573594270668248	0.644919983624263	0.875047693034173	3683.08945837988	0.999650397343374
y_pred[6,77]	0.616493569428677	0.00227355416632768	0.141234774578994	0.459542328086757	0.533215555298165	0.590425073014644	0.668280442694718	0.913127089635563	3858.98127443287	0.9997045014403
y_pred[6,78]	0.59501524034453	0.00194497386954874	0.120482133281974	0.449022641942028	0.519395190325656	0.572510789814038	0.644399613840613	0.872325871366548	3837.22932895034	1.00076416509143
y_pred[6,79]	0.601526922671334	0.0019179949407306	0.12294796709676	0.455206259546599	0.523602118522219	0.578797438379437	0.648141291940263	0.894083866697493	4109.11021324009	1.00116810927924
y_pred[6,80]	0.613820841531528	0.00231717639286913	0.138213772994775	0.456214173805062	0.528650416453736	0.59016156026338	0.661719510537467	0.916544855150057	3557.82395255813	1.00027156427553
y_pred[6,81]	0.628201389069149	0.00219160653560596	0.140374529369675	0.459623188715107	0.540690580344067	0.601532233070427	0.680794586207832	0.947238049446598	4102.52704468904	1.00068989033711
y_pred[6,82]	0.597671233125931	0.0020880704948854	0.131751543651022	0.451769250973723	0.520223791951372	0.575099353038716	0.645531531950244	0.867309920223116	3981.26523101864	0.999597746933974
y_pred[6,83]	0.631520243270309	0.00276341510286523	0.174569936540643	0.460447965672286	0.540657212756578	0.600465812900703	0.682073302809137	0.957313144482767	3990.67770263751	1.00003430758611
y_pred[6,84]	0.620937598836041	0.00879488215961848	0.556949433077102	0.455798149568305	0.53035407462585	0.588767106163496	0.664783841048628	0.906077144403383	4010.25032564387	1.00004941482864
y_pred[6,85]	0.627951911331419	0.00393602137653037	0.242298261555828	0.461132094678221	0.537346182136082	0.594718320781559	0.676299874124034	0.943350716902642	3789.53305373284	1.00055657304
y_pred[6,86]	0.615552619099291	0.00222852860946904	0.138535910091028	0.456428925150263	0.531783560668591	0.590087436077284	0.665110432699186	0.927001727044688	3864.45537352808	1.00010890582974
y_pred[6,87]	0.62143547726439	0.00232146229515251	0.152214466404706	0.461550962363306	0.535184429549011	0.595672796965005	0.672869117161158	0.928697988228324	4299.20931959018	0.999753184783187
y_pred[6,88]	0.603116501401554	0.00178072958734195	0.115426313639952	0.453438037945977	0.525200862106102	0.582772803985055	0.655297579099111	0.87738064369325	4201.59030536724	1.00041802317327
y_pred[6,89]	0.609799694670038	0.00201258267446345	0.125173455697041	0.458895201006169	0.529294765939855	0.584350548050945	0.658129559725821	0.915319260370634	3868.27218337739	1.00117847702906
y_pred[6,90]	0.603923586193828	0.00190719614871896	0.118958422445285	0.455265587765696	0.524451472424699	0.580960589124109	0.653807083577294	0.88358437892919	3890.44849608549	1.00000615659664
y_pred[6,91]	0.620797078997099	0.00229918209732497	0.143376599488355	0.459631158518584	0.534908212906885	0.593940452360014	0.670146720055583	0.938903142496397	3888.74811339077	1.00104016396289
y_pred[6,92]	0.598883310660617	0.0018724691587317	0.118165181802648	0.451640319802645	0.521151711829966	0.575477541100429	0.64705176239502	0.893509237861179	3982.44428403346	1.00017641245444
y_pred[6,93]	0.625244101202563	0.00222488432390171	0.142696466414436	0.459668681863672	0.538558302069031	0.598012720931131	0.675229773511027	0.957941896944383	4113.50060489126	1.00050612303997
y_pred[6,94]	0.619768761767781	0.00219384753566504	0.137795955736274	0.456132643094371	0.534220299751852	0.592132308916622	0.670783631240545	0.924669671095885	3945.11854721499	0.9995708303
y_pred[6,95]	0.629036579371645	0.00283746222860856	0.179074399117388	0.461318835231254	0.537011647465612	0.597809138300408	0.676906431330772	0.981121013179262	3982.96808999319	1.00012696457906
y_pred[6,96]	0.621945425959301	0.00231183592881962	0.142267180572519	0.459852915206138	0.534122765190969	0.595048526708567	0.673887416048457	0.949555966682321	3787.00110448008	1.00052820762859
y_pred[6,97]	0.610624838835363	0.0020623634668694	0.129938552129715	0.457457844558158	0.528267906590989	0.585607662346488	0.661646639842673	0.910756805812756	3969.589815298	1.00091340284889
y_pred[6,98]	0.630265090180453	0.0025649708329563	0.160373958283125	0.459958597405086	0.537635125173734	0.601328944072453	0.680736951258053	0.961140118834887	3909.33452402243	0.999572498210979
y_pred[6,99]	0.620215691750423	0.00462778281417681	0.290683698053192	0.459111522087047	0.52972453231597	0.589109995735121	0.6652711646596	0.93851617242377	3945.43974628258	1.00021002658927
y_pred[6,100]	0.608225155459122	0.00199792910324417	0.125213945294953	0.456543177762253	0.526688740601938	0.585532220881546	0.656612629578662	0.913004912169426	3927.76280416665	1.00033075487023
y_pred[7,1]	0.614627315931719	0.0047133451236743	0.301631820460392	0.426175500964297	0.503087460529836	0.571871831198478	0.662654506606464	1.03489371004356	4095.39530653161	0.999809974446349
y_pred[7,2]	0.602932008825669	0.00807392060257157	0.509669893892095	0.424239675986145	0.498039564053739	0.561087874925155	0.645146735702139	0.957656331191581	3984.82279094727	0.999898512677375
y_pred[7,3]	0.596679959684089	0.00319693390597829	0.198337845072541	0.423154744442545	0.497420813306793	0.561554103032354	0.648762815842682	0.974406123135859	3848.96414397043	1.00025442893455
y_pred[7,4]	0.649326280062368	0.0174656105600726	1.10567163856533	0.429838888980776	0.511887516388908	0.583045364131302	0.67621721825195	1.11556375579835	4007.60394032425	0.999956158083416
y_pred[7,5]	0.62030365329201	0.0037483924692246	0.223936893876308	0.425229690042584	0.506959580645836	0.576091850169364	0.668447255793223	1.05673986301814	3569.12030195603	1.00133108931646
y_pred[7,6]	0.585428660727353	0.00275031636581297	0.171023247685837	0.419697335409301	0.491266703054693	0.555390987614188	0.63233563531508	0.93601151942259	3866.74019011946	0.999783175854411
y_pred[7,7]	0.627461686090755	0.010884707418795	0.686093827581727	0.425796731923473	0.506740018014644	0.575629917593607	0.663817936646147	1.06315181312341	3973.13667627812	0.999747536814702
y_pred[7,8]	0.599145174464897	0.00407363155422189	0.254513995980198	0.423513006465402	0.497164981687701	0.56143746164231	0.644773311623711	0.964014902583994	3903.5509046815	0.999680511516946
y_pred[7,9]	0.6195766778967	0.00602848231900386	0.380675707957376	0.42236678754199	0.503514135225687	0.571603262920182	0.659187079407091	1.06093679151399	3987.44168922995	0.999623422976803
y_pred[7,10]	0.583927778692402	0.00271415681719583	0.165082299869179	0.419846307542555	0.494326235844607	0.553838122546055	0.633393155307063	0.90918964588131	3699.39877469514	1.00012538813779
y_pred[7,11]	0.607317677085	0.00422313430456589	0.258769160690981	0.423267905932875	0.500338448279792	0.567850070223797	0.65439300807148	0.997623908754315	3754.52714125729	1.00014217357801
y_pred[7,12]	0.740395011873167	0.114281170232525	7.23897639241483	0.425780576129621	0.503495185209837	0.572921046981398	0.66237239474185	1.04912792750019	4012.40684724509	0.999958045557146
y_pred[7,13]	0.625259679474386	0.0317118593232299	2.00912420163878	0.423764857848175	0.495546691631884	0.558905686042624	0.638551902986697	0.963698086299676	4013.93335835468	1.00008716678979
y_pred[7,14]	0.606000613689315	0.00550004361217721	0.344213866522747	0.422930886130603	0.499397953821784	0.567538796794138	0.656150161690939	0.987252581912551	3916.73741841916	0.999581834192616
y_pred[7,15]	0.621807931274311	0.00379476242823043	0.237443131969773	0.426346170118789	0.507627902822335	0.577237762679969	0.673669388954	1.08022874002214	3915.16473587468	0.999412021186362
y_pred[7,16]	0.638308388851583	0.00861945649502369	0.542241832751094	0.429398425717633	0.506497006060286	0.57671159017077	0.673243174480852	1.10605393293206	3957.54876360218	1.00026585736167
y_pred[7,17]	0.590916004904559	0.00291212538533571	0.177601939259317	0.420224247501891	0.492740389317382	0.555596561518038	0.638990502829579	0.976271957113762	3719.42038404114	1.0002050352752
y_pred[7,18]	0.630656689310037	0.00514816578042925	0.328687614374128	0.428793632105371	0.51271602132115	0.582580410301458	0.681184411735946	1.07742907691956	4076.25769330973	1.00044757125073
y_pred[7,19]	0.621173290748543	0.0120943213185661	0.767878350763291	0.42464915942783	0.502876502337782	0.570266193396165	0.65665838013813	1.03288143827279	4031.08393978445	1.0000170054628
y_pred[7,20]	0.691548793514353	0.0846485541663049	5.36043398589283	0.42442174759872	0.503222373910319	0.570585603231572	0.661537048697491	1.00226877305969	4010.15182034348	1.00000115079071
y_pred[7,21]	0.616273086685032	0.0125939768764777	0.793333449304246	0.424799843932725	0.5020061758371	0.569205570706178	0.655453878069513	1.02032178973589	3968.12869215554	0.99992394071641
y_pred[7,22]	0.631318570637172	0.0186899565984039	1.18230084048893	0.427712641101836	0.50330627731769	0.566842957573989	0.656081563295027	1.00669512331239	4001.65285682927	0.999892615759237
y_pred[7,23]	0.606153768657571	0.00338451385133355	0.217032225595447	0.425167904916943	0.502524006549753	0.570811157588896	0.66072390807775	0.97055665641344	4112.02604103462	1.00031358594688
y_pred[7,24]	0.633304240386771	0.0155960517782712	0.984020711905086	0.426562809421785	0.50543971916267	0.572723479475022	0.666581285998007	1.0638521804858	3980.88051549016	0.999877816308014
y_pred[7,25]	0.644739435129289	0.0173091349242554	1.09767533323677	0.426857317735624	0.501603635115688	0.568129651193135	0.662089908535724	1.03202887671433	4021.58343496198	1.00049098879987
y_pred[7,26]	0.584403709107032	0.00303334681267822	0.188856704181466	0.417017375214257	0.490157630829173	0.550067203842119	0.632190699618398	0.915632683790891	3876.32942339599	1.00204184550571
y_pred[7,27]	0.575993771750486	0.00222316854477224	0.142327157916464	0.418793564668259	0.486118039436602	0.54726020418207	0.628403215406206	0.905367366606747	4098.55508298054	0.999695284218868
y_pred[7,28]	0.603884405895983	0.0038948935257282	0.247868310880529	0.425834475302371	0.500963941989639	0.566612334961243	0.653666473757155	0.982852686772609	4049.96094004813	0.999980206745603
y_pred[7,29]	0.606252249710505	0.00339725331308383	0.218622097784741	0.424477915109526	0.499032588210874	0.566322475344425	0.654240915206189	1.01198162858998	4141.25766583368	0.999382452498581
y_pred[7,30]	0.668902243057476	0.0105313265189515	0.666324348083246	0.432746976889876	0.516920082748846	0.594368747100622	0.70124100732715	1.18132303264427	4003.1808452694	1.00083397790811
y_pred[7,31]	0.60319593607491	0.00280966075009857	0.181886059071463	0.424499708898259	0.502474516541379	0.568347612502321	0.650864952149016	1.02950810842106	4190.7432793641	0.999936706203642
y_pred[7,32]	0.870692119067136	0.247671374487273	15.6795157925718	0.424669917706456	0.50488544411197	0.574316403638649	0.664558115319733	1.04337343219739	4007.87035855546	0.999987630996237
y_pred[7,33]	0.61323592278045	0.00337457768637542	0.210391065903295	0.424130539853843	0.503333130719804	0.572809752381192	0.664030232048118	1.04506037644929	3887.01061593103	0.999340249881181
y_pred[7,34]	0.616083090864388	0.00530408887238647	0.334872859872476	0.424237554876964	0.501942979104878	0.570690809177477	0.662455011105557	1.0096421181936	3986.0093923091	0.999606119758294
y_pred[7,35]	0.611630446358172	0.0029923188163885	0.180792414754893	0.423728864353656	0.505367975572793	0.574612291031695	0.668589298870238	1.02795692216722	3650.43553876626	0.999794740000708
y_pred[7,36]	0.60740383212118	0.00315835706626684	0.19717668618606	0.425962974443143	0.500683717140272	0.569005601527332	0.657298130101913	1.05484666431977	3897.52286940826	1.0001912307798
y_pred[7,37]	0.620148873695282	0.0118680314549877	0.752909445037443	0.424180670224396	0.499371010244727	0.568245254151122	0.661907326517597	1.02883727303894	4024.64995210925	0.999782205443519
y_pred[7,38]	0.616646980995196	0.0168282087047553	1.05916174147972	0.422982512243248	0.496637674958826	0.559509424045535	0.644698302951712	0.946853712068185	3961.40085472394	0.999908703508174
y_pred[7,39]	0.627309239392688	0.0283135345225073	1.79005135975554	0.422800614777474	0.496565261933664	0.559036448028933	0.645867875207749	1.01082283060897	3997.07969830748	0.99998189788511
y_pred[7,40]	0.632221579991236	0.0105931840225022	0.66627589089676	0.426286415910268	0.505695028470561	0.575928337923671	0.667340211651867	1.06052579095123	3955.98980490839	0.999771249436106
y_pred[7,41]	0.636539056655571	0.00891699744471889	0.563394273167763	0.428813458811132	0.51066983625945	0.582016184582236	0.676778947203395	1.10071265655241	3991.97278514093	1.00015203398101
y_pred[7,42]	0.599928378154384	0.00312640844506366	0.19070060327716	0.422788042472823	0.498656121391557	0.56386920283897	0.648742235765213	0.989395537378013	3720.59761676679	1.00167750638096
y_pred[7,43]	0.618357661040896	0.00427919529637522	0.260391130114944	0.426352523157056	0.507856531655382	0.575213494380894	0.672122251403336	1.0524653667406	3702.78211972582	1.00042694957135
y_pred[7,44]	0.608139291534689	0.00328688405067906	0.203891623463266	0.428849686010674	0.503772274451421	0.569175963674856	0.654582511490259	1.00662290254621	3847.95513498026	0.999923431578821
y_pred[7,45]	0.620045233584485	0.00451001866805261	0.288817093214426	0.427482906929406	0.505343412008684	0.571696389551084	0.66183984929018	1.06384987127305	4100.99374054934	1.0001016905016
y_pred[7,46]	0.621438744937182	0.00356639344563192	0.224944212182291	0.428037455399662	0.507326418023111	0.575377433312304	0.671682287356871	1.09799185264761	3978.24147240793	0.999956292639878
y_pred[7,47]	0.612040878222267	0.00356303247541918	0.225750540177447	0.428058161588729	0.505157374040919	0.572003242444878	0.661506811779897	1.0025060987422	4014.37588228554	0.999273032991745
y_pred[7,48]	0.595923415221237	0.00251436385497063	0.16039513806744	0.420601387249851	0.499606004166172	0.563474040184822	0.642946969054903	0.987549946023438	4069.36035426308	1.00092420630377
y_pred[7,49]	0.635066952183317	0.00510642341663215	0.317718863345164	0.430640882886312	0.514683533121787	0.587202388297954	0.686363783796036	1.0971177062917	3871.26012633203	1.00074991137571
y_pred[7,50]	0.605514642028179	0.00500294566734646	0.321813773909415	0.423519849718075	0.497347708054319	0.566905235308466	0.650975924009694	0.98703277740078	4137.68746666732	1.00012402213216
y_pred[7,51]	0.608437534196766	0.00811333523394947	0.516997697964051	0.425615692175629	0.499821518347966	0.565010344447195	0.651354584668671	0.981623127714255	4060.48935993601	1.0000212927314
y_pred[7,52]	0.619914272056293	0.0191545001835158	1.21616839396488	0.422629858213443	0.497483596209002	0.559169607786995	0.644377826209937	1.00645776361526	4031.30611537296	1.00005117505276
y_pred[7,53]	0.629364292039201	0.00840107409070196	0.534481506609973	0.428279627881069	0.505384429663709	0.573157511608268	0.668452208838302	1.07673546115202	4047.58274838103	1.0000514946634
y_pred[7,54]	0.598469657564195	0.00429649665248283	0.254261548114394	0.421169104631134	0.496777762374612	0.560533255934904	0.642459141292297	0.995456085094216	3502.13125141197	0.999933357976347
y_pred[7,55]	0.605499072400176	0.00377256014233598	0.230745825731432	0.426146791863932	0.502622134941282	0.566938251669857	0.653293183267386	0.994054135890245	3741.06593350182	0.999598801366826
y_pred[7,56]	0.615765844993585	0.00385499237444265	0.236016301859125	0.42622391447078	0.504972377032826	0.57411354266753	0.663185747321693	1.03324355736386	3748.32254964541	1.00015085244694
y_pred[7,57]	0.619368791833549	0.00498298173556214	0.311251088003572	0.427314752303682	0.507650807590395	0.576273156379979	0.664784591135336	1.02487242753312	3901.60380192301	1.00020584208522
y_pred[7,58]	0.610711142866413	0.00422216691213707	0.267690817115925	0.424508468626512	0.502173223943503	0.567065489121532	0.659442326587392	0.998060882943652	4019.72322201613	1.00052982493559
y_pred[7,59]	0.619344667521155	0.00352003962261921	0.225654769949209	0.427724391747271	0.50657734363685	0.578327801529994	0.670400802947117	1.04222110555185	4109.54681560547	0.999598295177992
y_pred[7,60]	0.619170387763574	0.00404755322660577	0.254150683275747	0.427382265536471	0.504600043752819	0.571772026684608	0.664823555478902	1.12889647900044	3942.73352885888	1.00062112721274
y_pred[7,61]	0.575714166111089	0.00245091161800886	0.152583618136954	0.417106110565297	0.486954717397872	0.546457144785558	0.623176171224572	0.906170291962972	3875.79248910643	1.00096420515057
y_pred[7,62]	0.596289777207385	0.00310933806310389	0.177373090150061	0.423009086204871	0.494695179262807	0.559692641247264	0.64448251682949	0.972531290503846	3254.16506099781	0.999581070281011
y_pred[7,63]	0.585291039493887	0.00245861872405057	0.153946602284493	0.420494806489381	0.492010189198019	0.553043713068069	0.6352156572966	0.942541619375732	3920.64794740016	1.00028864488127
y_pred[7,64]	0.589775550167127	0.00240185435451617	0.153072672853162	0.42304872750223	0.495008836732576	0.558379403436872	0.642191534826174	0.96819420460903	4061.64529557081	1.00085073148763
y_pred[7,65]	0.621378649656476	0.0113452276420781	0.714272495627245	0.425125896558254	0.50317671233962	0.57216410784845	0.662187123123126	1.02491124808666	3963.70592097399	1.00017517578222
y_pred[7,66]	0.63184920403048	0.00880239134814135	0.559165139847972	0.426939566348955	0.505630338923057	0.579112056656155	0.674693830645512	1.08439342720498	4035.32790243698	0.999957863575913
y_pred[7,67]	0.648638888178408	0.00530163023039455	0.334836305016817	0.430440506029145	0.516935970800759	0.589424070913763	0.694471462651001	1.15411973657048	3988.83630122115	1.00253067940774
y_pred[7,68]	0.569062160178222	0.00208042607711526	0.132654966004387	0.418519943355263	0.483937937537348	0.545479136173427	0.621113835367674	0.890818718322505	4065.76663605332	1.00084976887174
y_pred[7,69]	0.599372812851323	0.00281144709537004	0.177074916395537	0.422665296249341	0.495588641438049	0.563690290540707	0.655241849915053	0.983293267244169	3966.92746718983	0.999587882200661
y_pred[7,70]	0.58005041315733	0.00418838229093017	0.265792365681411	0.418171710717164	0.488721473580291	0.546060443253374	0.62359521172509	0.929750679151688	4027.09964612805	0.999921261801041
y_pred[7,71]	0.609209897821794	0.00293567913376081	0.183646251549695	0.426789382364756	0.504776376950168	0.570351646203345	0.659788703328297	1.01368927883281	3913.33443649495	1.00042202008937
y_pred[7,72]	0.624255097562787	0.0061331200469613	0.389684085660677	0.425040389220556	0.5028754930638	0.571601515711218	0.661994472189145	1.06791281097122	4037.0340181859	0.999872011156373
y_pred[7,73]	0.614936040248165	0.0039249572169172	0.23975452295103	0.425755994323175	0.504631550669276	0.573125189493285	0.662743431362583	1.05589859966046	3731.33088892384	0.999455748925959
y_pred[7,74]	0.605437720647739	0.00655931209349382	0.413157208361834	0.423428445295951	0.496533471946802	0.562415849808613	0.649096556751618	0.975886685822075	3967.47389756843	1.00030809279721
y_pred[7,75]	0.611280260106842	0.00361506929918636	0.232600245196141	0.426765076910187	0.503194438370603	0.569193222206534	0.661001755699572	1.01595883129485	4139.87361188243	1.00039684581478
y_pred[7,76]	0.58554800204945	0.00245183558175009	0.149984387370838	0.419876598457475	0.492667643172672	0.55353123714668	0.638336815538611	0.944314567084198	3742.04857142421	1.00089136385853
y_pred[7,77]	0.636368579554064	0.0138772129431436	0.877725328917674	0.426402743230091	0.507420568276774	0.571334294360525	0.669169738059357	1.04326099405656	4000.48602235592	0.999681787718786
y_pred[7,78]	0.628240921999885	0.00572822312959704	0.355134914721729	0.424714777063121	0.506954130069647	0.579333698495897	0.67572424198149	1.11860151486093	3843.67704540343	1.00013282932295
y_pred[7,79]	0.605342665375671	0.00447692685492234	0.283259281531576	0.425541321319938	0.50158483407898	0.567698658068	0.654587514244479	0.979792706833744	4003.20933596046	0.999860751695655
y_pred[7,80]	0.622069025786343	0.00487588489102659	0.311747840553706	0.426124743733431	0.507711620947811	0.57486461982003	0.668198381084127	1.06588887556374	4087.89770035566	1.00046766183947
y_pred[7,81]	0.600447602388486	0.00357772342759331	0.225800459896778	0.422402400676043	0.49827940284859	0.561785893960161	0.647437473742417	0.99007144086348	3983.23669930273	0.999346157181737
y_pred[7,82]	0.62995877087037	0.00697513717335861	0.445178231960614	0.427121903385249	0.508922964931732	0.578060787283863	0.672159691260989	1.07654760561585	4073.44948417232	0.999765582500333
y_pred[7,83]	0.609540590725835	0.00668548968323662	0.42474266856322	0.426733622753592	0.499608709414355	0.566587865994737	0.654898453758349	1.00947856148467	4036.31764696866	1.00037590609056
y_pred[7,84]	0.890077570541974	0.256766665464699	16.2569996374545	0.42987919726947	0.505505284812203	0.580138761940404	0.678224947016762	1.04892115572689	4008.6995736096	0.999980611288008
y_pred[7,85]	0.597367693546117	0.00278761998254401	0.179831112181026	0.422609273538948	0.495063244736363	0.559812827064513	0.644271528825917	1.00862263355401	4161.62096211749	0.999559532400278
y_pred[7,86]	0.624760911476665	0.0131515862521461	0.820266261709463	0.427598356129602	0.501162436050781	0.570740219811611	0.659233102639807	1.05285308158249	3890.034230273	1.00001078692749
y_pred[7,87]	0.594083780482476	0.00288919934979262	0.181823106421328	0.423116222942167	0.494850503907117	0.560031794984847	0.644764192019975	0.96739709079381	3960.43718772113	1.00064682546287
y_pred[7,88]	0.58937223659197	0.00243635372286423	0.152351111900731	0.4222556450684	0.493607093099969	0.55869211758903	0.64109947951912	0.953559737648417	3910.30445626003	1.00084430926684
y_pred[7,89]	0.633053341887844	0.00399066592494116	0.248448595532032	0.427558929874038	0.511874625701099	0.586276803896768	0.684158975593807	1.11748514074651	3875.9873111579	1.0001138078506
y_pred[7,90]	0.602050728263793	0.00309252005562072	0.19014471193731	0.422986182329149	0.497089411050933	0.566000347608649	0.652742605251463	1.01804575265601	3780.44961402893	0.9994752240803
y_pred[7,91]	0.633989700310619	0.00679451398610798	0.420436493687654	0.430577159198537	0.510519192771295	0.581320744744135	0.676551413464851	1.06090344170617	3828.98810510708	0.999354122786372
y_pred[7,92]	0.627828678827207	0.0120946156297934	0.768120107850956	0.424042963821087	0.50333863331593	0.568596172871682	0.652782775756963	1.01073382596386	4033.42630758004	0.999569527527585
y_pred[7,93]	0.612782810059931	0.00504176049735362	0.319950132761858	0.422335384604982	0.504127781440545	0.568946209167148	0.66042536288497	1.00308540686734	4027.17189201036	1.00012495867701
y_pred[7,94]	0.623942853708587	0.00780868739758328	0.488302673929298	0.428043381700336	0.50720761317965	0.573345365612554	0.671323067576971	1.03935303190436	3910.40852034002	1.00017036288798
y_pred[7,95]	0.60282452717624	0.00353085264717883	0.225634096498012	0.422881786329161	0.498975835947824	0.565189911973548	0.650325851032305	1.00600740185877	4083.66651934097	0.999842972554052
y_pred[7,96]	0.618261201282116	0.00466051898271777	0.285635070696152	0.423879007877889	0.502501267414462	0.575156168577653	0.663340655197361	1.04731204134867	3756.25006552108	0.999823479676693
y_pred[7,97]	0.657598365919641	0.0313147096271939	1.98597361322539	0.430171838973905	0.506367273603333	0.572919760849563	0.663856511870365	1.04396723178037	4022.07504854005	0.999813779505654
y_pred[7,98]	0.592448396685695	0.00354123904919751	0.218645838930822	0.422661276759968	0.494493894661772	0.556341819597818	0.640609140467614	0.936448148036978	3812.16723426167	0.999375551836181
y_pred[7,99]	0.633351288881358	0.00888276505290826	0.557904550406151	0.427448807324049	0.508322327321301	0.580249766352204	0.671594575660766	1.05976867549553	3944.78607730463	1.00016743902314
y_pred[7,100]	0.655973759789878	0.0186859573582214	1.1874887482427	0.42755735066701	0.5098057080863	0.584178731878824	0.680895945797596	1.10496880381023	4038.57636801402	1.00027661146142
y_pred[8,1]	0.584718543119943	0.00159390833041278	0.0984390817699753	0.45513361751909	0.517930711751833	0.568266976823181	0.629731345372944	0.824072970518412	3814.24360812766	0.999940705705685
y_pred[8,2]	0.589136400475474	0.00157237934717138	0.0988474023789842	0.4585544985801	0.520177969566523	0.572220366149762	0.634538956827512	0.832480048865554	3951.99021119123	0.999867228255111
y_pred[8,3]	0.587277623819817	0.00152502532003169	0.0968269692964559	0.456857119511123	0.520237616014827	0.573208878720446	0.632142757069868	0.81762993273205	4031.23919964924	0.999590384323408
y_pred[8,4]	0.588401213882362	0.00159640726678442	0.0992989352670661	0.456764552953855	0.52010931716722	0.572210926092933	0.635760465164709	0.814005835990483	3869.02727726609	0.999647105839446
y_pred[8,5]	0.589268558915652	0.00161753997360908	0.101917324182513	0.456814612556095	0.523212180075803	0.572590524007236	0.635172431733175	0.822733697602618	3969.95863479912	1.00014139660762
y_pred[8,6]	0.579387390646161	0.00142137902802283	0.0902002635719115	0.454126119461826	0.516320775985152	0.563636681713222	0.624813501821934	0.79122865832895	4027.13145849801	0.999680070364397
y_pred[8,7]	0.584678318588788	0.00155027615807979	0.0961385086004879	0.45404341635263	0.518489095683007	0.56898845025511	0.632062671869375	0.80854498305935	3845.71082949986	0.999673761193587
y_pred[8,8]	0.594610622677851	0.00163528707867548	0.102508553684993	0.459031559223752	0.525521745264518	0.577234279022018	0.640593789359031	0.839243084195232	3929.4539332075	1.00031352520527
y_pred[8,9]	0.580638873637294	0.0015534207249394	0.0961046768572012	0.452840261891066	0.51294275344809	0.565608381902377	0.624369617591836	0.808958309770093	3827.46171766541	1.00208100031873
y_pred[8,10]	0.584117116056153	0.0015913459178433	0.0943690905368387	0.455131907371215	0.518277640497244	0.568461652644474	0.629420499951533	0.821857508742493	3516.65974791733	1.00029661974171
y_pred[8,11]	0.579082262617439	0.00175934653688433	0.109447682956137	0.451442783381905	0.51271255505036	0.565235024079709	0.624238801425217	0.794277457055133	3869.99463311177	1.00104553741
y_pred[8,12]	0.58128819640505	0.00153379630179401	0.0955317754247256	0.452982256002391	0.514517009182112	0.565805369789377	0.624461536097519	0.801769948825533	3879.36216174016	0.999309086214493
y_pred[8,13]	0.592617757821139	0.00159620418094231	0.0973245435698977	0.457676372733016	0.52305326881454	0.576204086772885	0.643260574570617	0.832535516249565	3717.64454516056	0.999405901539789
y_pred[8,14]	0.585581562007909	0.00355772171736155	0.225977733911205	0.454748668284224	0.514472260825785	0.568794191539884	0.626191364567465	0.799432942541641	4034.47797405591	0.999919562112508
y_pred[8,15]	0.590995136141184	0.00150077367643443	0.0971653772714524	0.458041045897662	0.523105715765264	0.575745331148856	0.636973523002048	0.81620504403802	4191.72396315192	1.00033026597961
y_pred[8,16]	0.589264955565391	0.00154710828415097	0.0981000111786799	0.457017338081397	0.519193009420005	0.574361400017553	0.638627951772071	0.816886780443699	4020.65390100081	0.999909327545917
y_pred[8,17]	0.59940766619519	0.00208177793528492	0.132087738001253	0.459880606018249	0.52661486034354	0.57927788892533	0.644925444355998	0.838390131436727	4025.83715426668	0.999497328286694
y_pred[8,18]	0.588424032049507	0.00156738867022431	0.0988114775059894	0.455231365887515	0.521237418593842	0.572732876297075	0.634160444338375	0.8272281342512	3974.30671178292	0.999712001259858
y_pred[8,19]	0.583982757985374	0.00149032494976557	0.09219767698673	0.456523599907978	0.517810068974992	0.568489552227334	0.632119633481928	0.79055052030392	3827.17228692031	0.999699701016955
y_pred[8,20]	0.578013650443991	0.00144622436306766	0.0893585037837589	0.452462856897512	0.515539553399893	0.564503029515105	0.621889593855881	0.795862685732423	3817.68797452519	0.999400564651734
y_pred[8,21]	0.604123734326698	0.00192791214919778	0.120219245944538	0.457885930332832	0.526685277397506	0.582772565093525	0.652311793772343	0.874264225256239	3888.42313947194	1.00000732471164
y_pred[8,22]	0.586367854063862	0.00166423717887849	0.104332202860391	0.456426489425865	0.517449104223552	0.568831562689345	0.633662950254828	0.819642673158624	3930.12455587444	0.999935816916348
