mean	se_mean	sd	2.5%	25%	50%	75%	97.5%	n_eff	Rhat
slope[37]	0.121364410186072	0.000595821412839337	0.0450264576069803	0.0361360405495094	0.0927999308832252	0.119310738007291	0.14817639982404	0.216916242006809	5710.88411576091	0.999730384025871
slope[38]	0.0955782054502277	0.000645888598412071	0.0471187747490385	-0.00433512808570997	0.0676202581786789	0.097737677407342	0.125631272678706	0.18131577590202	5321.97390955602	0.999624273936929
slope[39]	0.125224053069412	0.000632509116046612	0.0486906853714265	0.0335991505857792	0.0936390853799619	0.122979295758723	0.154249074235094	0.232721929040985	5925.95292424252	0.999352048833879
slope[40]	0.0832544153149569	0.000688322516932603	0.0495171087183978	-0.0239159631044362	0.0537104021616582	0.0879286704074825	0.116626623663279	0.172447412595737	5175.19362877257	0.999283053875402
slope[41]	0.0979694961781071	0.00065170028632218	0.0475091966140169	-0.0021604197886107	0.0689968865300827	0.100261777980919	0.128185129869311	0.189112723985672	5314.46497795562	0.999702840166475
slope[42]	0.113921941136131	0.00064059978726952	0.0456608490239456	0.0255194134810853	0.085365115788185	0.114286731399466	0.140462574237947	0.209362628338202	5080.5927589163	1.00065761047452
mu_slope	0.108245046991815	0.000282010795969747	0.0200197125592839	0.0686563089755348	0.0944849858789034	0.108658793339571	0.121964376552887	0.147895739978511	5039.46236923216	0.999933949403567
sigma_slope	0.044155841282479	0.000351284173672932	0.0173631622084299	0.0103969698186948	0.0319417203729834	0.0440816848987664	0.0562140825836537	0.0783288529793795	2443.09568612093	1.00158464209548
A[1]	0.849063686686624	0.00159145920797324	0.099322640205285	0.662082170369528	0.781479878914399	0.849388869088836	0.915188796834189	1.04528490897667	3894.98229898743	0.999763219061813
A[2]	0.78622434028671	0.00143694819071538	0.0907672599396366	0.611472754774526	0.725084755622623	0.78389789298505	0.846597364901609	0.964050747133199	3990.03064033356	1.00019580255858
A[3]	0.833033984815288	0.0015402464547591	0.113244422752428	0.61674841426606	0.755191897206012	0.830498214554886	0.905160389985605	1.064698461177	5405.71579603823	1.00008553301219
A[4]	0.781395884178557	0.001426595495127	0.0943566037150337	0.600778993317994	0.718139724357466	0.780520601521949	0.842242283695539	0.9732978074945	4374.64588924627	1.00047898672789
A[5]	0.993437468888498	0.00249850279425286	0.142725650692398	0.750640668765419	0.893170905790866	0.984031898801249	1.08197622817262	1.30791411626649	3263.20519977308	1.00000559506683
A[6]	0.702880946561234	0.00144473273004698	0.0958178318788277	0.520282232027436	0.638542685089164	0.701731199364393	0.766998704142565	0.892829246042359	4398.63226734485	1.00011469171096
A[7]	0.758028756384633	0.00151938264732069	0.0941800794297637	0.577208703545582	0.695390983844659	0.756300200917909	0.81801663523433	0.94773689478858	3842.23373330541	0.999727222927132
A[8]	0.807668878298244	0.00147956450426391	0.0970395098713601	0.622000939574131	0.742199396543812	0.806291349822632	0.870861857988296	1.00710730838709	4301.59363782138	1.00005134823972
A[9]	0.83175263847363	0.00154756727267237	0.104004089390974	0.628009989233046	0.763592623387859	0.830772287249793	0.897517726980769	1.04032981642499	4516.49733227322	0.999722765501091
A[10]	0.948214117276785	0.0018543929727874	0.119271304955989	0.727867624384979	0.869463013290562	0.944343194592168	1.02318713267076	1.19979739794472	4136.83687614714	1.00033289993748
A[11]	0.918484365336445	0.0017030526464731	0.117377481203473	0.698128820550275	0.83771928694369	0.912574915651074	0.995546675278387	1.15939118169253	4750.21672599416	0.999574474745131
A[12]	0.980215484696679	0.00201461791068623	0.118600377536149	0.763035760157707	0.899376965411012	0.97229060969895	1.0557540960266	1.23731235743288	3465.66644657315	1.00056533500374
A[13]	0.849441821094009	0.00154289329099671	0.111554898801421	0.631337748568273	0.776662619486718	0.847468025067555	0.921961435714133	1.07367503695483	5227.63806907242	0.999758599064016
A[14]	0.780736267987023	0.0014279510620044	0.0953839966864438	0.59417343444541	0.718185716938595	0.779674790684345	0.843640423710271	0.971104798998798	4461.94676190539	1.00031782015935
A[15]	0.784869463149293	0.00156136205691248	0.0958584970564375	0.602364753162659	0.719808303378346	0.783473498116041	0.847940746963131	0.977496093071984	3769.24171163449	1.00088893917893
A[16]	1.01140782657908	0.00228228915153033	0.133104224153128	0.780903666873024	0.919027616977957	1.00129909859282	1.09629497119865	1.29615638099687	3401.2796823331	1.00142772898239
A[17]	0.941733789542981	0.00184270316471923	0.115283193920409	0.724253156026289	0.862685721067851	0.938224241607097	1.01622033628876	1.17945998544935	3914.00374413218	0.99970573867033
A[18]	0.717932855240113	0.00159960271887703	0.0992042962993716	0.523577723436437	0.65041277525668	0.718287605668017	0.783678416580303	0.912256289258824	3846.2427828432	1.00108443059717
A[19]	0.830241389902489	0.00157234076325686	0.0959617388848638	0.652063994600498	0.765873370082324	0.828715947257071	0.89308577529258	1.02792941607759	3724.79924504164	0.999393374614526
A[20]	0.8454097364945	0.00164260903290673	0.119220836177259	0.616003401109688	0.766591580334406	0.845140251692454	0.921528506132127	1.09140744697945	5267.88048737829	0.999771918425862
A[21]	0.946838316210838	0.00178252552605199	0.108826472353266	0.748381129677758	0.871630598919344	0.941193012615621	1.01708074443818	1.17724436352118	3727.32779353555	1.00088139266498
A[22]	0.794993072487871	0.00166814947048226	0.103263065787497	0.592719556900461	0.727200076713185	0.792425855269416	0.861732933357659	0.997894058692958	3831.95239861161	0.999851306088887
A[23]	0.871541439168781	0.00147725203205936	0.105307062774141	0.67993394946446	0.801481728925435	0.867489861441459	0.94035063842663	1.08136943783259	5081.66237347949	0.999347714274839
A[24]	0.839232589694201	0.00164715538357341	0.108919735984044	0.630111130671565	0.765000875364757	0.83941251415699	0.908934558375155	1.06110702450687	4372.64298545688	0.999774131337789
A[25]	0.870848934031404	0.00165258360251045	0.112871851744593	0.663535953305695	0.794631803157157	0.865127069634968	0.941090255102116	1.10809466328088	4664.92237680328	1.00038828464444
A[26]	0.83486278244036	0.00158138765006228	0.0987016830160674	0.648455695727836	0.767991110632537	0.831447181903721	0.899217485878665	1.03349122040112	3895.5827188243	0.999596910531989
A[27]	1.02917757058744	0.00245705853587858	0.149413639715106	0.771263973526803	0.922919204408781	1.01802181661598	1.12126490867944	1.35308534757341	3697.85165250445	0.999919421384137
A[28]	0.746989094496234	0.00156501391501986	0.0973071096913148	0.557956885544424	0.68188827028098	0.746133951804785	0.811711194617353	0.936109540988843	3865.91890065233	1.00070698770205
A[29]	0.825826446670401	0.00143853520341552	0.105160881009778	0.619392649702343	0.75533674151175	0.825206246981497	0.895868889390852	1.03573157591542	5344.01222711953	0.999835505586289
A[30]	0.93200141016398	0.00193838309469546	0.126121726522578	0.702930410799103	0.845553312685786	0.924819439824564	1.01125025029537	1.19968878885749	4233.5099770983	1.00014855009324
A[31]	0.743699970269122	0.00160659457160202	0.100486683058832	0.552765791227934	0.6751312765247	0.745890471323266	0.810078583851564	0.93905525979564	3912.05031117811	1.00081156148686
A[32]	0.892051490250416	0.00177937284876164	0.118727625588331	0.674585568876884	0.812600631854035	0.888715941313586	0.967055587760004	1.1393797226268	4452.14854614867	0.999928183953218
A[33]	0.733316846889707	0.00145926361026757	0.0921788628785481	0.555073319773626	0.671093996647795	0.734026042796216	0.795898086574505	0.916574838550457	3990.20480751454	1.00019056405071
A[34]	0.986174018141069	0.00215539040539109	0.137971685740849	0.739506249539003	0.892740582900583	0.97933511746044	1.07107745387538	1.27935830748775	4097.58574734248	1.00041205105135
A[35]	0.833701086538285	0.00168450188587963	0.120282944938823	0.604473145379083	0.751660871028867	0.830275288486681	0.912628109349005	1.07612923766266	5098.76624586426	0.999632757058199
A[36]	0.947883293493575	0.00192732965878274	0.129329551490875	0.714300140549588	0.859233307963199	0.942395596305873	1.02659686844491	1.21610075926293	4502.8090853955	1.00013698439855
A[37]	0.941101693348211	0.00186334121038398	0.133123619305202	0.702904386449249	0.85138323752468	0.930954725791218	1.02600579555934	1.22806303941231	5104.17381042917	1.00022641237389
A[38]	0.796572743562474	0.0016395433489898	0.101257502150864	0.602894917496942	0.729380681907241	0.79711911008313	0.862664258424929	0.997358031044323	3814.24523400055	0.999374806227039
A[39]	0.866551325151607	0.00159927075192424	0.0975584504811725	0.680436144085053	0.798823392428068	0.864312783577775	0.931061446017692	1.06169216626468	3721.22386970272	1.00060994787755
A[40]	0.914838063416813	0.0017779534514731	0.116503326083526	0.693638023610141	0.836799630846888	0.908336387916795	0.986694752431164	1.15992426664419	4293.74131126994	0.99952402964277
A[41]	0.86219947505627	0.00147965615461595	0.0995476268177452	0.671001754334979	0.794814173829683	0.860050543643142	0.930189328979243	1.06420036726718	4526.2674511365	0.999770671245605
A[42]	0.8820858047936	0.0016446044779137	0.123036614259777	0.655466189206814	0.797903245465431	0.876108327459276	0.961471182571815	1.13463882550037	5596.8775634884	0.9999746446091
mu_A	0.342362426664984	0.000592595340379042	0.0404154632231401	0.263449308365035	0.314953430775373	0.341914148826824	0.369210715168824	0.422809601920659	4651.34611292637	0.999387961364701
sigma_A	0.224372820296527	0.0009345992468612	0.0423448594900002	0.140565180271244	0.195387160448191	0.224689114246849	0.253246921477276	0.307207180171479	2052.81843330263	1.00178590779034
d[1]	0.509195796435016	0.00215366120963189	0.110609085793234	0.314788527263517	0.430862213225927	0.50237721546855	0.581327672737755	0.747785085707444	2637.7087124769	1.00128712206001
d[2]	0.275322753524213	0.00115756180980695	0.0681591037952549	0.157442817533938	0.227005399196996	0.26889772212982	0.317590243798425	0.424432414128605	3467.04407343944	0.999873254766395
d[3]	0.835347855048451	0.00281024464047324	0.155080079037376	0.551436090727996	0.725715530608884	0.829329447122304	0.9378527332676	1.15022053332999	3045.25574301405	1.00061172398556
d[4]	0.650228358744899	0.00282411260931236	0.145886908979307	0.393510076106756	0.546168499802106	0.639446337524643	0.745174787787534	0.954980286756582	2668.50871522783	1.00012653549898
d[5]	0.623687169038394	0.00234512853518829	0.126339233742518	0.38452430117163	0.535663586174236	0.62360165878548	0.709400082409579	0.88244230131798	2902.30583377509	0.999885020729093
d[6]	0.653808320987291	0.00196649183079472	0.109780945273134	0.459061754194382	0.57598572677212	0.645694539025851	0.721153611871022	0.887845184976707	3116.51799396075	0.99997608397676
d[7]	0.341417381088275	0.0012406144937218	0.0713707064934967	0.211796686993368	0.291520639566904	0.339226813465405	0.387480524692334	0.493783082170036	3309.52975822897	1.00115382854477
d[8]	0.566281165420189	0.0022353952397327	0.121552489352721	0.349128131713263	0.483204975171467	0.559223881411955	0.641967006261357	0.818384089342087	2956.78040491238	1.0006365429403
d[9]	0.483712967633168	0.0021315916620451	0.112151679329705	0.284086853890635	0.404800848605487	0.478201348442751	0.555583977364603	0.719976136735913	2768.23870383289	1.00114110311078
d[10]	0.769179739752517	0.0023302643599297	0.125029164176479	0.534066112830985	0.684140784671033	0.767745497399939	0.847345690136617	1.03310867644968	2878.80514352819	1.00066893850116
d[11]	0.750869999272791	0.00253544505523333	0.139641632825524	0.489630415025638	0.65527268808458	0.741845977397726	0.840227984421377	1.04559542289592	3033.34235769141	0.999762414146205
d[12]	0.549062903425714	0.00182612381161571	0.108935341975104	0.349259730353882	0.470215996633427	0.54641095908032	0.622664768350153	0.770331231320555	3558.58352082555	1.0002775787204
d[13]	0.621806212963054	0.00243816409801991	0.131239085505332	0.383277818244747	0.531700876793797	0.616588790093162	0.706615074189809	0.892755268590834	2897.34710354255	1.00053413045923
d[14]	0.379865381134183	0.0014535960729058	0.0805436427014319	0.234421265098851	0.323945948713117	0.376474448229314	0.431828234439669	0.545566095461289	3070.25927934188	1.00024814886477
d[15]	0.238209587906215	0.00090942824018922	0.0541990541745098	0.145528430060796	0.199730126764001	0.233471157205979	0.272914797777088	0.353279231257943	3551.78397397194	0.999289419039061
d[16]	0.670083520373631	0.00229072249742964	0.125978769951901	0.437667826965188	0.583402599329392	0.667083312374693	0.754077502973088	0.926354591643518	3024.47337041811	1.00079914606264
d[17]	0.486380190118016	0.00194230352241092	0.106183919391751	0.296438675615128	0.412237494164158	0.479959975995949	0.553689417441472	0.714667202626697	2988.70677354276	0.999598474786493
d[18]	0.411981499212439	0.00143115790347756	0.0826432622980829	0.265930904774331	0.352048906202654	0.406620973296367	0.464326228704848	0.593558853524651	3334.5696896354	1.00010656228114
d[19]	0.37040358463838	0.00156966934163186	0.0860568342733458	0.221012780105374	0.310599158654257	0.364892521075364	0.425942519837174	0.55335195692009	3005.76054985342	0.999613941116367
d[20]	0.707182537953754	0.00220165721659203	0.12158007657963	0.479919106934281	0.62246598355664	0.704252244357103	0.785691581116926	0.957215978133056	3049.47739878907	1.00045127262245
d[21]	0.382406972854066	0.00141865782588451	0.0815460380474362	0.234556959402807	0.325235141747179	0.379052713239527	0.433400169074584	0.556235571209518	3304.07893918329	1.00016242811266
d[22]	0.42145844238006	0.00146873637109378	0.0836603376433934	0.269522727386206	0.361500450490154	0.418925268811042	0.474995709855995	0.597322512239363	3244.52800186444	1.00028543762855
d[23]	0.50740030964358	0.00162394213225246	0.0954940766746098	0.331749810221384	0.439517281960457	0.50340818673065	0.570313099817008	0.702254344523379	3457.89473895267	1.00055906641794
d[24]	0.801212037308856	0.00350255795377265	0.170720970380204	0.497653609305347	0.681375069352897	0.792605093959745	0.908383250775867	1.16395142756271	2375.76281978489	0.999618944365886
d[25]	0.592799879473192	0.0019677796518278	0.109034411745827	0.392127265486859	0.518291477286029	0.588826934711553	0.663167306975994	0.814744319909856	3070.25352724771	0.999251383548118
